No	x	y	z	Rx	Ry	Rz
3686	-1.10667 -4.98 -8.3 0 0 0
3687	-1.10667 -4.42667 -8.3 0 0 0
3688	-1.10667 -3.87333 -8.3 0 0 0
3689	-1.10667 -3.32 -8.3 0 0 0
3690	-1.10667 -2.76667 -8.3 0 0 0
3691	-1.10667 -2.21333 -8.3 0 0 0
3692	-1.10667 -1.66 -8.3 0 0 0
3693	-1.10667 -1.10667 -8.3 0 0 0
3694	-1.10667 -0.553333 -8.3 0 0 0
3695	-1.10667 0 -8.3 0 0 0
3696	-1.10667 0.553333 -8.3 0 0 0
3697	-1.10667 1.10667 -8.3 0 0 0
3698	-1.10667 1.66 -8.3 0 0 0
3699	-1.10667 2.21333 -8.3 0 0 0
3700	-1.10667 2.76667 -8.3 0 0 0
3701	-1.10667 3.32 -8.3 0 0 0
3702	-1.10667 3.87333 -8.3 0 0 0
3703	-1.10667 4.42667 -8.3 0 0 0
3704	-1.10667 4.98 -8.3 0 0 0
3705	-1.10667 5.53333 -8.3 0 0 0
3706	-1.10667 6.08667 -8.3 0 0 0
3707	-1.10667 6.64 -8.3 0 0 0
3708	-1.10667 7.19333 -8.3 0 0 0
3709	-1.10667 7.74667 -8.3 0 0 0
3710	-0.553333 -7.74667 -8.3 0 0 0
3711	-0.553333 -7.19333 -8.3 0 0 0
3712	-0.553333 -6.64 -8.3 0 0 0
3713	-0.553333 -6.08667 -8.3 0 0 0
3714	-0.553333 -5.53333 -8.3 0 0 0
3715	-0.553333 -4.98 -8.3 0 0 0
3716	-0.553333 -4.42667 -8.3 0 0 0
3717	-0.553333 -3.87333 -8.3 0 0 0
3718	-0.553333 -3.32 -8.3 0 0 0
3719	-0.553333 -2.76667 -8.3 0 0 0
3720	-0.553333 -2.21333 -8.3 0 0 0
3721	-0.553333 -1.66 -8.3 0 0 0
3722	-0.553333 -1.10667 -8.3 0 0 0
3723	-0.553333 -0.553333 -8.3 0 0 0
3724	-0.553333 0 -8.3 0 0 0
3725	-0.553333 0.553333 -8.3 0 0 0
3726	-0.553333 1.10667 -8.3 0 0 0
3727	-0.553333 1.66 -8.3 0 0 0
3728	-0.553333 2.21333 -8.3 0 0 0
3729	-0.553333 2.76667 -8.3 0 0 0
3730	-0.553333 3.32 -8.3 0 0 0
3731	-0.553333 3.87333 -8.3 0 0 0
3732	-0.553333 4.42667 -8.3 0 0 0
3733	-0.553333 4.98 -8.3 0 0 0
3734	-0.553333 5.53333 -8.3 0 0 0
3735	-0.553333 6.08667 -8.3 0 0 0
3736	-0.553333 6.64 -8.3 0 0 0
3737	-0.553333 7.19333 -8.3 0 0 0
3738	-0.553333 7.74667 -8.3 0 0 0
3739	0 -7.74667 -8.3 0 0 0
3740	0 -7.19333 -8.3 0 0 0
3741	0 -6.64 -8.3 0 0 0
3742	0 -6.08667 -8.3 0 0 0
3743	0 -5.53333 -8.3 0 0 0
3744	0 -4.98 -8.3 0 0 0
3745	0 -4.42667 -8.3 0 0 0
3746	0 -3.87333 -8.3 0 0 0
3747	0 -3.32 -8.3 0 0 0
3748	0 -2.76667 -8.3 0 0 0
3749	0 -2.21333 -8.3 0 0 0
3750	0 -1.66 -8.3 0 0 0
3751	0 -1.10667 -8.3 0 0 0
3752	0 -0.553333 -8.3 0 0 0
3753	0 0 -8.3 0 0 0
3754	0 0.553333 -8.3 0 0 0
3755	0 1.10667 -8.3 0 0 0
3756	0 1.66 -8.3 0 0 0
3757	0 2.21333 -8.3 0 0 0
3758	0 2.76667 -8.3 0 0 0
3759	0 3.32 -8.3 0 0 0
3760	0 3.87333 -8.3 0 0 0
3761	0 4.42667 -8.3 0 0 0
3762	0 4.98 -8.3 0 0 0
3763	0 5.53333 -8.3 0 0 0
3764	0 6.08667 -8.3 0 0 0
3765	0 6.64 -8.3 0 0 0
3766	0 7.19333 -8.3 0 0 0
3767	0 7.74667 -8.3 0 0 0
3768	0.553333 -7.74667 -8.3 0 0 0
3769	0.553333 -7.19333 -8.3 0 0 0
3770	0.553333 -6.64 -8.3 0 0 0
3771	0.553333 -6.08667 -8.3 0 0 0
3772	0.553333 -5.53333 -8.3 0 0 0
3773	0.553333 -4.98 -8.3 0 0 0
3774	0.553333 -4.42667 -8.3 0 0 0
3775	0.553333 -3.87333 -8.3 0 0 0
3776	0.553333 -3.32 -8.3 0 0 0
3777	0.553333 -2.76667 -8.3 0 0 0
3778	0.553333 -2.21333 -8.3 0 0 0
3779	0.553333 -1.66 -8.3 0 0 0
3780	0.553333 -1.10667 -8.3 0 0 0
3781	0.553333 -0.553333 -8.3 0 0 0
3782	0.553333 0 -8.3 0 0 0
3783	0.553333 0.553333 -8.3 0 0 0
3784	0.553333 1.10667 -8.3 0 0 0
3785	0.553333 1.66 -8.3 0 0 0
3786	0.553333 2.21333 -8.3 0 0 0
3787	0.553333 2.76667 -8.3 0 0 0
3788	0.553333 3.32 -8.3 0 0 0
3789	0.553333 3.87333 -8.3 0 0 0
3790	0.553333 4.42667 -8.3 0 0 0
3791	0.553333 4.98 -8.3 0 0 0
3792	0.553333 5.53333 -8.3 0 0 0
3793	0.553333 6.08667 -8.3 0 0 0
3794	0.553333 6.64 -8.3 0 0 0
3795	0.553333 7.19333 -8.3 0 0 0
3796	0.553333 7.74667 -8.3 0 0 0
3797	1.10667 -7.74667 -8.3 0 0 0
3798	1.10667 -7.19333 -8.3 0 0 0
3799	1.10667 -6.64 -8.3 0 0 0
3800	1.10667 -6.08667 -8.3 0 0 0
3801	1.10667 -5.53333 -8.3 0 0 0
3802	1.10667 -4.98 -8.3 0 0 0
3803	1.10667 -4.42667 -8.3 0 0 0
3804	1.10667 -3.87333 -8.3 0 0 0
3805	1.10667 -3.32 -8.3 0 0 0
3806	1.10667 -2.76667 -8.3 0 0 0
3807	1.10667 -2.21333 -8.3 0 0 0
3808	1.10667 -1.66 -8.3 0 0 0
3809	1.10667 -1.10667 -8.3 0 0 0
3810	1.10667 -0.553333 -8.3 0 0 0
3811	1.10667 0 -8.3 0 0 0
3812	1.10667 0.553333 -8.3 0 0 0
3813	1.10667 1.10667 -8.3 0 0 0
3814	1.10667 1.66 -8.3 0 0 0
3815	1.10667 2.21333 -8.3 0 0 0
3816	1.10667 2.76667 -8.3 0 0 0
3817	1.10667 3.32 -8.3 0 0 0
3818	1.10667 3.87333 -8.3 0 0 0
3819	1.10667 4.42667 -8.3 0 0 0
3820	1.10667 4.98 -8.3 0 0 0
3821	1.10667 5.53333 -8.3 0 0 0
3822	1.10667 6.08667 -8.3 0 0 0
3823	1.10667 6.64 -8.3 0 0 0
3824	1.10667 7.19333 -8.3 0 0 0
3825	1.10667 7.74667 -8.3 0 0 0
3826	1.66 -7.74667 -8.3 0 0 0
3827	1.66 -7.19333 -8.3 0 0 0
3828	1.66 -6.64 -8.3 0 0 0
3829	1.66 -6.08667 -8.3 0 0 0
3830	1.66 -5.53333 -8.3 0 0 0
3831	1.66 -4.98 -8.3 0 0 0
3832	1.66 -4.42667 -8.3 0 0 0
3833	1.66 -3.87333 -8.3 0 0 0
3834	1.66 -3.32 -8.3 0 0 0
3835	1.66 -2.76667 -8.3 0 0 0
3836	1.66 -2.21333 -8.3 0 0 0
3837	1.66 -1.66 -8.3 0 0 0
3838	1.66 -1.10667 -8.3 0 0 0
3839	1.66 -0.553333 -8.3 0 0 0
3840	1.66 0 -8.3 0 0 0
3841	1.66 0.553333 -8.3 0 0 0
3842	1.66 1.10667 -8.3 0 0 0
3843	1.66 1.66 -8.3 0 0 0
3844	1.66 2.21333 -8.3 0 0 0
3845	1.66 2.76667 -8.3 0 0 0
3846	1.66 3.32 -8.3 0 0 0
3847	1.66 3.87333 -8.3 0 0 0
3848	1.66 4.42667 -8.3 0 0 0
3849	1.66 4.98 -8.3 0 0 0
3850	1.66 5.53333 -8.3 0 0 0
3851	1.66 6.08667 -8.3 0 0 0
3852	1.66 6.64 -8.3 0 0 0
3853	1.66 7.19333 -8.3 0 0 0
3854	1.66 7.74667 -8.3 0 0 0
3855	2.21333 -7.19333 -8.3 0 0 0
3856	2.21333 -6.64 -8.3 0 0 0
3857	2.21333 -6.08667 -8.3 0 0 0
3858	2.21333 -5.53333 -8.3 0 0 0
3859	2.21333 -4.98 -8.3 0 0 0
3860	2.21333 -4.42667 -8.3 0 0 0
3861	2.21333 -3.87333 -8.3 0 0 0
3862	2.21333 -3.32 -8.3 0 0 0
3863	2.21333 -2.76667 -8.3 0 0 0
3864	2.21333 -2.21333 -8.3 0 0 0
3865	2.21333 -1.66 -8.3 0 0 0
3866	2.21333 -1.10667 -8.3 0 0 0
3867	2.21333 -0.553333 -8.3 0 0 0
3868	2.21333 0 -8.3 0 0 0
3869	2.21333 0.553333 -8.3 0 0 0
3870	2.21333 1.10667 -8.3 0 0 0
3871	2.21333 1.66 -8.3 0 0 0
3872	2.21333 2.21333 -8.3 0 0 0
3873	2.21333 2.76667 -8.3 0 0 0
3874	2.21333 3.32 -8.3 0 0 0
3875	2.21333 3.87333 -8.3 0 0 0
3876	2.21333 4.42667 -8.3 0 0 0
3877	2.21333 4.98 -8.3 0 0 0
3878	2.21333 5.53333 -8.3 0 0 0
3879	2.21333 6.08667 -8.3 0 0 0
3880	2.21333 6.64 -8.3 0 0 0
3881	2.21333 7.19333 -8.3 0 0 0
3882	2.76667 -7.19333 -8.3 0 0 0
3883	2.76667 -6.64 -8.3 0 0 0
3884	2.76667 -6.08667 -8.3 0 0 0
3885	2.76667 -5.53333 -8.3 0 0 0
3886	2.76667 -4.98 -8.3 0 0 0
3887	2.76667 -4.42667 -8.3 0 0 0
3888	2.76667 -3.87333 -8.3 0 0 0
3889	2.76667 -3.32 -8.3 0 0 0
3890	2.76667 -2.76667 -8.3 0 0 0
3891	2.76667 -2.21333 -8.3 0 0 0
3892	2.76667 -1.66 -8.3 0 0 0
3893	2.76667 -1.10667 -8.3 0 0 0
3894	2.76667 -0.553333 -8.3 0 0 0
3895	2.76667 0 -8.3 0 0 0
3896	2.76667 0.553333 -8.3 0 0 0
3897	2.76667 1.10667 -8.3 0 0 0
3898	2.76667 1.66 -8.3 0 0 0
3899	2.76667 2.21333 -8.3 0 0 0
3900	2.76667 2.76667 -8.3 0 0 0
3901	2.76667 3.32 -8.3 0 0 0
3902	2.76667 3.87333 -8.3 0 0 0
3903	2.76667 4.42667 -8.3 0 0 0
3904	2.76667 4.98 -8.3 0 0 0
3905	2.76667 5.53333 -8.3 0 0 0
3906	2.76667 6.08667 -8.3 0 0 0
3907	2.76667 6.64 -8.3 0 0 0
3908	2.76667 7.19333 -8.3 0 0 0
3909	3.32 -7.19333 -8.3 0 0 0
3910	3.32 -6.64 -8.3 0 0 0
3911	3.32 -6.08667 -8.3 0 0 0
3912	3.32 -5.53333 -8.3 0 0 0
3913	3.32 -4.98 -8.3 0 0 0
3914	3.32 -4.42667 -8.3 0 0 0
3915	3.32 -3.87333 -8.3 0 0 0
3916	3.32 -3.32 -8.3 0 0 0
3917	3.32 -2.76667 -8.3 0 0 0
3918	3.32 -2.21333 -8.3 0 0 0
3919	3.32 -1.66 -8.3 0 0 0
3920	3.32 -1.10667 -8.3 0 0 0
3921	3.32 -0.553333 -8.3 0 0 0
3922	3.32 0 -8.3 0 0 0
3923	3.32 0.553333 -8.3 0 0 0
3924	3.32 1.10667 -8.3 0 0 0
3925	3.32 1.66 -8.3 0 0 0
3926	3.32 2.21333 -8.3 0 0 0
3927	3.32 2.76667 -8.3 0 0 0
3928	3.32 3.32 -8.3 0 0 0
3929	3.32 3.87333 -8.3 0 0 0
3930	3.32 4.42667 -8.3 0 0 0
3931	3.32 4.98 -8.3 0 0 0
3932	3.32 5.53333 -8.3 0 0 0
3933	3.32 6.08667 -8.3 0 0 0
3934	3.32 6.64 -8.3 0 0 0
3935	3.32 7.19333 -8.3 0 0 0
3936	3.87333 -6.64 -8.3 0 0 0
3937	3.87333 -6.08667 -8.3 0 0 0
3938	3.87333 -5.53333 -8.3 0 0 0
3939	3.87333 -4.98 -8.3 0 0 0
3940	3.87333 -4.42667 -8.3 0 0 0
3941	3.87333 -3.87333 -8.3 0 0 0
3942	3.87333 -3.32 -8.3 0 0 0
3943	3.87333 -2.76667 -8.3 0 0 0
3944	3.87333 -2.21333 -8.3 0 0 0
3945	3.87333 -1.66 -8.3 0 0 0
3946	3.87333 -1.10667 -8.3 0 0 0
3947	3.87333 -0.553333 -8.3 0 0 0
3948	3.87333 0 -8.3 0 0 0
3949	3.87333 0.553333 -8.3 0 0 0
3950	3.87333 1.10667 -8.3 0 0 0
3951	3.87333 1.66 -8.3 0 0 0
3952	3.87333 2.21333 -8.3 0 0 0
3953	3.87333 2.76667 -8.3 0 0 0
3954	3.87333 3.32 -8.3 0 0 0
3955	3.87333 3.87333 -8.3 0 0 0
3956	3.87333 4.42667 -8.3 0 0 0
3957	3.87333 4.98 -8.3 0 0 0
3958	3.87333 5.53333 -8.3 0 0 0
3959	3.87333 6.08667 -8.3 0 0 0
3960	3.87333 6.64 -8.3 0 0 0
3961	4.42667 -6.64 -8.3 0 0 0
3962	4.42667 -6.08667 -8.3 0 0 0
3963	4.42667 -5.53333 -8.3 0 0 0
3964	4.42667 -4.98 -8.3 0 0 0
3965	4.42667 -4.42667 -8.3 0 0 0
3966	4.42667 -3.87333 -8.3 0 0 0
3967	4.42667 -3.32 -8.3 0 0 0
3968	4.42667 -2.76667 -8.3 0 0 0
3969	4.42667 -2.21333 -8.3 0 0 0
3970	4.42667 -1.66 -8.3 0 0 0
3971	4.42667 -1.10667 -8.3 0 0 0
3972	4.42667 -0.553333 -8.3 0 0 0
3973	4.42667 0 -8.3 0 0 0
3974	4.42667 0.553333 -8.3 0 0 0
3975	4.42667 1.10667 -8.3 0 0 0
3976	4.42667 1.66 -8.3 0 0 0
3977	4.42667 2.21333 -8.3 0 0 0
3978	4.42667 2.76667 -8.3 0 0 0
3979	4.42667 3.32 -8.3 0 0 0
3980	4.42667 3.87333 -8.3 0 0 0
3981	4.42667 4.42667 -8.3 0 0 0
3982	4.42667 4.98 -8.3 0 0 0
3983	4.42667 5.53333 -8.3 0 0 0
3984	4.42667 6.08667 -8.3 0 0 0
3985	4.42667 6.64 -8.3 0 0 0
3986	4.98 -6.08667 -8.3 0 0 0
3987	4.98 -5.53333 -8.3 0 0 0
3988	4.98 -4.98 -8.3 0 0 0
3989	4.98 -4.42667 -8.3 0 0 0
3990	4.98 -3.87333 -8.3 0 0 0
3991	4.98 -3.32 -8.3 0 0 0
3992	4.98 -2.76667 -8.3 0 0 0
3993	4.98 -2.21333 -8.3 0 0 0
3994	4.98 -1.66 -8.3 0 0 0
3995	4.98 -1.10667 -8.3 0 0 0
3996	4.98 -0.553333 -8.3 0 0 0
3997	4.98 0 -8.3 0 0 0
3998	4.98 0.553333 -8.3 0 0 0
3999	4.98 1.10667 -8.3 0 0 0
4000	4.98 1.66 -8.3 0 0 0
4001	4.98 2.21333 -8.3 0 0 0
4002	4.98 2.76667 -8.3 0 0 0
4003	4.98 3.32 -8.3 0 0 0
4004	4.98 3.87333 -8.3 0 0 0
4005	4.98 4.42667 -8.3 0 0 0
4006	4.98 4.98 -8.3 0 0 0
4007	4.98 5.53333 -8.3 0 0 0
4008	4.98 6.08667 -8.3 0 0 0
4009	5.53333 -5.53333 -8.3 0 0 0
4010	5.53333 -4.98 -8.3 0 0 0
4011	5.53333 -4.42667 -8.3 0 0 0
4012	5.53333 -3.87333 -8.3 0 0 0
4013	5.53333 -3.32 -8.3 0 0 0
4014	5.53333 -2.76667 -8.3 0 0 0
4015	5.53333 -2.21333 -8.3 0 0 0
4016	5.53333 -1.66 -8.3 0 0 0
4017	5.53333 -1.10667 -8.3 0 0 0
4018	5.53333 -0.553333 -8.3 0 0 0
4019	5.53333 0 -8.3 0 0 0
4020	5.53333 0.553333 -8.3 0 0 0
4021	5.53333 1.10667 -8.3 0 0 0
4022	5.53333 1.66 -8.3 0 0 0
4023	5.53333 2.21333 -8.3 0 0 0
4024	5.53333 2.76667 -8.3 0 0 0
4025	5.53333 3.32 -8.3 0 0 0
4026	5.53333 3.87333 -8.3 0 0 0
4027	5.53333 4.42667 -8.3 0 0 0
4028	5.53333 4.98 -8.3 0 0 0
4029	5.53333 5.53333 -8.3 0 0 0
4030	6.08667 -4.98 -8.3 0 0 0
4031	6.08667 -4.42667 -8.3 0 0 0
4032	6.08667 -3.87333 -8.3 0 0 0
4033	6.08667 -3.32 -8.3 0 0 0
4034	6.08667 -2.76667 -8.3 0 0 0
4035	6.08667 -2.21333 -8.3 0 0 0
4036	6.08667 -1.66 -8.3 0 0 0
4037	6.08667 -1.10667 -8.3 0 0 0
4038	6.08667 -0.553333 -8.3 0 0 0
4039	6.08667 0 -8.3 0 0 0
4040	6.08667 0.553333 -8.3 0 0 0
4041	6.08667 1.10667 -8.3 0 0 0
4042	6.08667 1.66 -8.3 0 0 0
4043	6.08667 2.21333 -8.3 0 0 0
4044	6.08667 2.76667 -8.3 0 0 0
4045	6.08667 3.32 -8.3 0 0 0
4046	6.08667 3.87333 -8.3 0 0 0
4047	6.08667 4.42667 -8.3 0 0 0
4048	6.08667 4.98 -8.3 0 0 0
4049	6.64 -4.42667 -8.3 0 0 0
4050	6.64 -3.87333 -8.3 0 0 0
4051	6.64 -3.32 -8.3 0 0 0
4052	6.64 -2.76667 -8.3 0 0 0
4053	6.64 -2.21333 -8.3 0 0 0
4054	6.64 -1.66 -8.3 0 0 0
4055	6.64 -1.10667 -8.3 0 0 0
4056	6.64 -0.553333 -8.3 0 0 0
4057	6.64 0 -8.3 0 0 0
4058	6.64 0.553333 -8.3 0 0 0
4059	6.64 1.10667 -8.3 0 0 0
4060	6.64 1.66 -8.3 0 0 0
4061	6.64 2.21333 -8.3 0 0 0
4062	6.64 2.76667 -8.3 0 0 0
4063	6.64 3.32 -8.3 0 0 0
4064	6.64 3.87333 -8.3 0 0 0
4065	6.64 4.42667 -8.3 0 0 0
4066	7.19333 -3.32 -8.3 0 0 0
4067	7.19333 -2.76667 -8.3 0 0 0
4068	7.19333 -2.21333 -8.3 0 0 0
4069	7.19333 -1.66 -8.3 0 0 0
4070	7.19333 -1.10667 -8.3 0 0 0
4071	7.19333 -0.553333 -8.3 0 0 0
4072	7.19333 0 -8.3 0 0 0
4073	7.19333 0.553333 -8.3 0 0 0
4074	7.19333 1.10667 -8.3 0 0 0
4075	7.19333 1.66 -8.3 0 0 0
4076	7.19333 2.21333 -8.3 0 0 0
4077	7.19333 2.76667 -8.3 0 0 0
4078	7.19333 3.32 -8.3 0 0 0
4079	7.74667 -1.66 -8.3 0 0 0
4080	7.74667 -1.10667 -8.3 0 0 0
4081	7.74667 -0.553333 -8.3 0 0 0
4082	7.74667 0 -8.3 0 0 0
4083	7.74667 0.553333 -8.3 0 0 0
4084	7.74667 1.10667 -8.3 0 0 0
4085	7.74667 1.66 -8.3 0 0 0
